"gene","log2FC_T1","padj_T1","log2FC_T2","padj_T2"
"Irf7",1.50294565562,5.71968176933241e-05,1.50116777053427,2.46290721726973e-17
"Ly6i",2.14336261048422,0.000219659665642939,3.12998486851116,3.22029016303588e-12
"Ifi44",5.27888406013398,0.000821697379288239,2.30081756474176,0.000100345682750281
"Stat1",0.922624805901439,0.00106921653645523,0.49113515517937,0.00150749089185835
"Ifit3",1.97663640163874,0.01336678187002,1.35237828958208,0.0036303745861817
