"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_RESCUE_OF_STALLED_RIBOSOME",0.00291755328471988,0.140947607885479,0.431707695803346,0.560693760999502,1.93924654256287,18,"Trnt1;Cdk5rap3;Ascc3;Gtpbp2;Elac1;Pelo;Saysd1;Rchy1;Ufl1;Rnf14;Rnf25"
"GOBP_RESPONSE_TO_BACTERIUM",0.000916803735034035,0.0873033750264668,0.477270815362862,-0.314344975382289,-1.66020834858061,209,"Ighg2c;Cldn1;Jchain;Bank1;Noct;Ptpn22;Ighg2b;Havcr2;Slc22a5;Nod1;Acp5;Cx3cr1;Pygl;Tab3;Axl;Adam9;Lyz2;S100a8;Slc17a5;Lcn2;Slpi;Fcgr2b;Mrc1;Git1;Elane;Camp;Pde4b;Gstcd;Nfkb2;Lgals4;Srr;Trf;S100a9;Pglyrp1;Mapkapk3;Traf6;Rasgrp4;Slamf8;Ltf;Zfp36;C3;Irak2;Spi1;Gbp2"
"GOBP_RESPONSE_TO_FUNGUS",0.00113826139400341,0.0972689079568814,0.45505986738723,-0.572833195743883,-2.04426665285823,26,"Clec7a;Cx3cr1;Clec4b1;S100a8;Clec4a3;Elane;Camp;Cotl1;S100a9;Ltf;Spi1;Gapdh;Ctsg"
"GOBP_RESPONSE_TO_LIPID",0.00411779173091528,0.159070433332698,0.407017918923954,-0.271487803028216,-1.47039099243269,283,"Cldn1;Noct;Ptpn22;Zfp366;Havcr2;Acp5;Cx3cr1;Axl;Abcg1;Serpinf1;Adam9;Pid1;S100a8;Pak1;Lcn2;Slpi;Pparg;Mrc1;Git1;Elane;Camp;Pde4b;Gstcd;Nfkb2;Ccna2;P2ry6;Anxa1;Bcl2l11;Srr;Cebpa;Mapkapk3;Traf6;Bola3;Lipa;Ncor2;Med1;Ltf;Tbxas1;Zfp36;Esrra;Irak2;Stat5b;Spi1;Gbp2;Scd2;Eif4e;Jun;Il18;Ptafr;Ppard;Tnfrsf1b;Pdcd7;Abhd2;Lias;Hoxa9;Hmgb2;Tgfbr3;Carm1;Ctsg;Smyd3;Srebf1;Nr3c2;Creb1;Gdap2;Ptpn11;Foxo1;Mbd2;Rps6ka3;Asxl1;H2az1;Itgam;Alas1;P2rx7;Hsf1;Letmd1;Por"
"GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN",0.000179987461726825,0.0359128461280622,0.518848077743792,-0.386723655710329,-1.8577597286781,120,"Cldn1;Noct;Ptpn22;Havcr2;Acp5;Cx3cr1;Axl;Adam9;S100a8;Lcn2;Slpi;Fcgr2b;Mrc1;Git1;Elane;Camp;Pde4b;Gstcd;Nfkb2;Srr;Mapkapk3;Traf6;Ltf;Zfp36;Irak2;Spi1;Gbp2;Il18;Ptafr;Ppard;Tnfrsf1b;Lias;Hmgb2;Ctsg;Ptpn11;Rps6ka3;P2rx7;Hsf1;Letmd1"
"GOBP_RESPONSE_TO_TYPE_I_INTERFERON",0.000894753939198939,0.0873033750264668,0.477270815362862,0.447259641913368,1.94987366401402,42,"Oasl1;Isg15;Oas1a;Usp18;Ifih1;Irf7;Cnot7;Nlrc5;Stat1;Mettl3;Mx2;Zbp1;Sp100;Smim30;Trim56;Stat2;Adar;Myd88"
"GOBP_RESPONSE_TO_VIRUS",0.00624343436350826,0.175988341094359,0.407017918923954,0.258101283816629,1.47934182476322,182,"Oasl1;Isg15;Rsad2;Ifi44;Polr3c;Oas1a;Ddit4;Odc1;Ifit2;Usp18;Ifih1;Traf3ip2;Irf7;Bcl3;Lgals9;Tarbp2;Cnot7;Eif2ak2;Nlrc5;Creb3;Stat1;Ddx56;Exosc4;Mx2;Vapb;Dhx9;Ddx41;Ncbp1;Gtf2f1;Slfn8;Zbp1;Elmod2;Rnase6;Rnasel;Tlr7;Dtx3l;Cxcr4;Irf9;Polr3b;Bst2;Parp9;Dhx58;Trim56;Dhx36;Stat2;Exosc5;Tlr9;Adar;Chuk;Zmynd11;Ccdc130;Irgm1;Myd88;Selenok"
"GOBP_RIBOSOME_DISASSEMBLY",0.000501166684372778,0.0685701751751189,0.477270815362862,0.584269954890638,2.09937200327287,21,"Trnt1;Mtif3;Gfm2;Cdk5rap3;Ascc3;Gtpbp2;Elac1;Pelo;Saysd1;Rchy1;Ufl1;Rnf14;Rnf25"
"GOBP_RNA_PROCESSING",0.00366260378333221,0.150166755116621,0.431707695803346,0.207999723134139,1.35853764796633,483,"Mphosph6;Zcchc8;Ccar2;Mtfmt;Gpkow;Naf1;Papolg;Utp25;Crnkl1;Gemin5;Prdx6;Zpr1;Trnt1;Mrto4;Pus1;Rpp30;Leo1;Tsr1;Ddx47;Ints13;Tada3;Isg20l2;Tarbp2;Utp6;Cwc25;U2af1l4;Prpf4b;Smad2;Kat8;Trmt13;Trmo;Ago2;Ppie;Cwf19l1;Snrpa1;Trmt11;Mettl3;Bcdin3d;Dalrd3;Wdr55;Sgf29;Ago3;Zc3h3;Rnpc3;Wdr18;Ddx56;Drosha;Tssc4;Rnmt;Rrnad1;Taf12;Tprkb;Plrg1;Exosc4;Ak6;Rpp25l;Rbm10;Elac1;Elp1;Dhx9;Clasrp;Ddx41;Rbm22;Arl6ip4;Ncbp1;Taf5l;Clk3;Zfp830;Kin;Nufip1;Rprd1a;Tada1;Cwc22;Slbp;Nat10;Pus3;Tfb2m;Exosc10;Tra2a;Sf3a3;Rnasel;Cd2bp2;Rrp7a;Supt6;Utp14a;Zmat5;Rpusd4;Dhx38;Phf5a;Frg1;Srsf7;Mettl14;Fastkd1;U2af1;Elp5;Gpatch1;Rsrp1;Mak16;Gon7;Nop10;Noc4l;Nolc1;Dhx36;Rbm15b;Snrnp48;Cwc27;Ints9;Zc3h7a;Exosc5;Lsm10;Thumpd1;Wdr74;Nop56;Bud31;Fam98a;Cdk9;Adar;Sf3a2;Pih1d1;Snrnp25;Tbrg4;Ccdc130;Prmt5;Utp20;Dicer1;Riok2;Imp3;Dcaf13;Mettl1;Lsm7;Wdr43;Utp11;Prpf38a"
"GOBP_RRNA_METABOLIC_PROCESS",0.00970535932886877,0.223829849522036,0.380730400722792,0.267980258761538,1.48506652607851,143,"Mphosph6;Naf1;Utp25;Nifk;Mrto4;Rpp30;Tsr1;Ddx47;Gtf3c2;Utp6;Taf1b;Wdr55;Wdr18;Ddx56;Drosha;Rrnad1;Polr1f;Exosc4;Ak6;Pelo;Dedd;Slfn8;Nat10;Tfb2m;Exosc10;Rnasel;Rrp7a;Utp14a;Rpusd4;Frg1;Mak16;Nop10;Noc4l;Nolc1;Gtf3a;Exosc5;Wdr74;Nop56;Pih1d1;Utp20;Riok2;Imp3;Dcaf13;Wdr43;Utp11;Nol8;Rrs1;Rexo1"
"GOBP_SMOOTH_MUSCLE_CELL_MIGRATION",0.00247304501345587,0.135193127402254,0.431707695803346,-0.564962484788617,-1.92524187823853,22,"Lrp1;Dock7;Ssh1;Pak1;Dock5;Dock4;Aif1;Ppard;Abhd2"
"GOBP_TISSUE_HOMEOSTASIS",0.00323695608513075,0.142651905322232,0.431707695803346,-0.390455487712828,-1.6995477063508,70,"Cldn1;Gcnt2;Slc22a5;Acp5;Ank;Apbb2;Ccr2;Lca5;Snx10;Angpt1;Traf6;P2rx4;Csf1r;Lipa;Ubash3b;Mbp;Mtf1;Slc4a2"
"GOBP_TISSUE_REMODELING",0.00803574275930144,0.199340442230738,0.380730400722792,-0.387827976886996,-1.60996795187714,55,"Acp5;Axl;Acvrl1;Dock5;Pparg;Lrp5;Fam114a1;Ccr2;Snx10;Traf6;Csf1r;Lipa;Ubash3b;Slc4a2;Il18;Def8;Cst3;Atp7a;P2rx7;Ptk2b;Rbpj;Notch2;Fkrp"
"GOBP_TUBE_DEVELOPMENT",0.00283938137626541,0.140947607885479,0.431707695803346,-0.274458203128498,-1.5025031428332,307,"Asb2;Ctnnd1;Lrp1;Tgfbi;Cd93;Pacsin2;Cx3cr1;Serpinf1;Ppp1r16b;Acvrl1;Ctnnbip1;Plxnd1;Intu;Pak1;Basp1;Lcn2;Itgb1bp1;Eda;Id2;Pparg;Lrp5;Rbbp9;Camp;Acvr1;Myc;Mthfd1l;Arhgap22;Cdk20;Anxa1;Ccr2;Ski;Bcl2l11;Angpt1;Selenon;Cebpa;Ing2;Plod3;Traf6;Ssbp3;Bbs5;Yipf6;Pik3cg;Csf1r;Lipa;Vegfc;Opa1;Lmo4;Med1;Heca;Ccdc134;Hdac7;C3;Spi1;Marcks;B4galt1;Slc4a2;Jun;Il18;Notch3;Prkaca;Itpk1;Mthfd1;Plcg1;Bcas3;Lta4h;Lias;Tgfbr3;Epn1;Hs6st1;Pik3cb;Dvl2;Srebf1;Creb1"
"GOBP_TUBE_MORPHOGENESIS",0.00558274946343805,0.17556578801036,0.407017918923954,-0.274691874117445,-1.47214794826081,246,"Asb2;Ctnnd1;Lrp1;Tgfbi;Cd93;Pacsin2;Cx3cr1;Serpinf1;Ppp1r16b;Acvrl1;Ctnnbip1;Plxnd1;Pak1;Lcn2;Itgb1bp1;Eda;Id2;Pparg;Lrp5;Camp;Acvr1;Myc;Mthfd1l;Arhgap22;Cdk20;Anxa1;Ccr2;Ski;Bcl2l11;Angpt1;Traf6;Bbs5;Pik3cg;Csf1r;Vegfc;Opa1;Lmo4;Med1;Ccdc134;Hdac7;C3;Spi1;B4galt1;Jun;Il18;Notch3;Prkaca;Mthfd1;Plcg1;Bcas3;Lias;Tgfbr3;Epn1;Hs6st1;Pik3cb;Dvl2"
"GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION",0.00107731647024506,0.0972689079568814,0.45505986738723,-0.405060568400341,-1.75014725741248,68,"Ptpn22;Havcr2;Clec7a;Nod1;Acp5;Lrrk2;Cx3cr1;Axl;Ifngr1;Clec4a3;Fcgr2b;Ccr2;Angpt1;Ilrun;Ltf;Cd33;Zfp36"
"GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION",0.00159133756196479,0.117440712073002,0.45505986738723,-0.703033368173563,-1.90185480214581,10,"Dock7;Ssh1;Pak1;Dock5;Dock4"
"GOBP_XENOBIOTIC_TRANSPORT",0.00764934966723886,0.194846868680852,0.407017918923954,-0.6470383873048,-1.75037646828239,10,"Cldn1;Slc22a5;Abcg1"
"HALLMARK_E2F_TARGETS",0.0068633329351349,0.184186898404711,0.407017918923954,-0.336092098076448,-1.5875812200431,108,"Aurka;Tacc3;Wee1;Cit;Mthfd2;Ccnb2;Birc5;Cdca8;Cdk1;Bub1b;Ppp1r8;Top2a;Cdca3;Myc;Diaph3;Tk1;Rad50;Mms22l;Prkdc;Orc2;Tubg1;Atad2;Cenpe;Pms2;Cks2;Hmgb2;Tubb5;Aurkb;Mki67;Mcm3;H2az1;Nup153;Prdx4;Lmnb1;Paics;Smc4"
"HALLMARK_IL2_STAT5_SIGNALING",0.00403967530440355,0.159001619981324,0.407017918923954,-0.401720473419356,-1.72416807962498,66,"Irf4;Snx14;Batf3;Gsto1;Cd83;Wls;Anxa4;Cd81;Tnfrsf21;Ifngr1;Fgl2;Traf1;Phtf2;Myc"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",7.04896403080042e-07,0.00130641705892641,0.659444398037935,0.504680290946648,2.40661497995197,62,"Oasl1;Isg15;Rsad2;Ifi44;Oas1a;Ifi35;Ifit2;Usp18;Lgals3bp;Ifih1;Irf7;Parp14;Eif2ak2;Samd9l;Trim14;H2-Q7;Ube2l6;Mx2;Herc6;Ogfr;Psme2;Irf9;Trafd1;Bst2;Parp9;Dhx58;Stat2;Adar;Mvb12a;Casp1;B2m"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.000147625678136425,0.0359128461280622,0.518848077743792,0.354094596175102,1.86726773228113,111,"Oasl1;Isg15;Rsad2;Ifi44;Ifi35;Vamp5;Ifit2;Usp18;Lgals3bp;Ifih1;Irf7;Casp4;Stat4;Casp7;Parp14;Eif2ak2;Nlrc5;Samd9l;Nampt;Stat1;Trim14;H2-Q7;Ube2l6;Gbp4;Mx2;Casp3;Isoc1;Rnf213;Gbp8;Xaf1;Herc6;Zbp1;Ogfr;Psme2;Irf9;Trafd1;Bst2;Pim1;Dhx58;Stat2;H2-D1;H2-M3"
