"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS",0.000829605404716608,0.0734885617064941,0.477270815362862,0.349671868008976,1.7512050384927,191,"Lgals3;Fer;Ptger3;Socs2;Plac8;Rgs2;Oas3;Lgals1;Pros1;App;Ccr2;N4bp1;Bmp7;Dapl1;Id2;Tmem176b;Tnfsf4;Cxcr3;Bst2;Cdkn2a;Oas1a;Cd69;Xaf1;F2r;Tfe3;Ctnna1;Itgb3;Il18r1;Rara;Irgm1;Lilrb4b;Fgl2;Casp3;Ifngr1;Pgk1;Btg2;Dhx58;Socs1;Lgals9;H2-Q10;Cst7;Bcl3;Nptn;Zbtb7b;Smad3;G6pdx;Tnfaip8l2;Adora2a;Il6ra;Dtx1;Fxn;Ing2;Ifrd1;Gba"
"GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY",0.003121652214483,0.159750552076168,0.431707695803346,0.717272415320455,1.91049731657421,10,"Usp18;Oas3;Oas1a;Isg15;Samhd1"
"GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION",1.00461486578775e-06,0.000644094933508913,0.643551836150722,0.773543687091242,2.53996599758992,21,"Slpi;Oas2;Ifitm3;Oas3;N4bp1;Oasl1;Rsad2;Ifih1;Bst2;Oas1a;Eif2ak2;Isg15"
"GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS",1.05509927322673e-05,0.00239976468032791,0.593325476396405,0.700115771693923,2.42270125855862,27,"Slpi;Oas2;Ifitm3;Oas3;N4bp1;Oasl1;Rsad2;Ifih1;Bst2;Oas1a;Eif2ak2;Isg15"
"GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION",0.00105115020595528,0.0827578642919407,0.45505986738723,0.371095262635603,1.75568121269421,140,"Lgals3;Map6;Camk2b;Socs2;Tesc;Lgals1;App;Acvr2a;Bmp7;Id2;Hopx;Tnfsf4;Tfe3;Axin2;Pim1;Glipr2;Rara;Lilrb4b;Prmt5;Syap1;Cxcr4;Isg15;Tmem64;Il2rg;Hmgb2;Nfkbid;Socs1;Lgals9;H2-Q10;Il7r;Glul;Nptn;Zbtb7b;Map2k1;Smad3;Klf10;Il6ra;Tespa1;Rgs14;Xrcc6;Abcb1a;Phf10;Ripk1;Il4ra"
"GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS",0.00637602613599331,0.21892443423357,0.407017918923954,0.315156977431902,1.58788869133964,203,"Lgals3;Map6;Camk2b;Socs2;Tesc;Lgals1;App;Acvr2a;Bmp7;Id2;Hopx;Tnfsf4;Cxcr3;Cdkn2a;Tfe3;Axin2;Pim1;Itgb3;Glipr2;Rara;Irgm1;Lilrb4b;Prmt5;Syap1;Cxcr4;Isg15;Capn2;Tmem64;Il2rg;Hmgb2;Mtm1;Nfatc2;Rala;Nfkbid;Socs1;Zdhhc15;Lgals9;H2-Q10;Il7r;Glul;Nptn;Zbtb7b;Map2k1;Smad3;Klf10;Il6ra;Nsd2;Ing2;Hmces;Tespa1;Rgs14;Xrcc6;Zmynd8;Abcb1a;Atad5;Phf10;Ripk1;Il4ra;Pgam5;Sap30l;Rras;Coro1b"
"GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION",0.00526032901418761,0.19130559250397,0.407017918923954,0.652124911396349,1.89453841636759,14,"Bmp7;Id2;Tfe3;Axin2;Pim1;Syap1;Tmem64;Zbtb7b"
"GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION",0.00254310041314167,0.153109604285323,0.431707695803346,0.651029652564319,2.02711675081207,17,"Oas2;Oas3;Irf7;Ifih1;Oas1a;Isg15;Hmgb2"
"GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS",3.32550623501341e-06,0.00136146225261449,0.627256739718528,0.370076947494759,1.95222403414442,298,"Cdkn1a;Sulf2;Lgals3;Pard3;Npas2;Map6;Oas2;Ptger3;Camk2b;Plac8;Rgs2;Oas3;Tesc;Lgals1;Irf7;App;Ccr2;Acvr2a;Cgas;Bmp7;Id2;Yes1;Tnfsf4;Rsad2;Cxcr3;Ifih1;Oas1a;F2r;Gsto1;Axin2;Gch1;Pim1;Tnip2;Itgb3;Glipr2;Il18r1;Rara;Eif2ak2;G0s2;Irgm1;Lilrb4b;Prmt5;Cxcr4;Isg15;Tmem64;Elovl6;Gpr183;Il2rg;Itga2;Crlf2;Map3k8;Ifngr1;S100a13;Hmgb2;Mtm1;Nfatc2;Bscl2;Nfkbid;Dhx58;Socs1;Lgals9;St3gal4;H2-Q10;Flt3l;Il7r;Cst7;Bcl3;Nptn;Zbtb7b;Map2k1;Stoml2;Smad3;Ucp2;Cd40lg;Setd4;Klf10;Adora2a;Il6ra"
"GOBP_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION",0.0029705661996052,0.158006846938289,0.431707695803346,0.719113436456973,1.91540098478443,10,"Socs2;App;Bmp7;Rara"
"GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION",0.00749008998502802,0.231849363891841,0.407017918923954,0.569002332163402,1.91740526449004,24,"Oas2;Oas3;App;Ccr2;Ifih1;Oas1a;Ifngr1;Lgals9;Setd4;Cyba;Ripk1;Myd88;Nod1;Arid5a;Rigi"
"GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION",0.00502218878688936,0.190378156421528,0.407017918923954,0.542082674727255,1.8983334903599,28,"Oas2;Oas3;Irf7;Cgas;Ifih1;Oas1a;Isg15;Hmgb2;Dhx58"
"GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION",0.00682241887888968,0.221674467382336,0.407017918923954,0.533347094141312,1.92783870565148,33,"Lgals3;Lgals1;Ccr2;Dapl1;Tnfsf4;Cd69;Rara;Lilrb4b;Il2rg;Nfkbid;Socs1;Lgals9;H2-Q10;Zbtb7b;Adora2a"
"GOBP_REGULATION_OF_CELL_DEVELOPMENT",0.00236335249819686,0.146599471630575,0.431707695803346,0.356029256273176,1.70633004176504,152,"Lgals3;Map6;Camk2b;Tesc;Lgals1;Irf7;Ccr2;H4c4;Acvr2a;Bmp7;Id2;Tmem176b;Tnfsf4;Cdkn2a;Cd69;Gpr171;Tfe3;Axin2;Ctnna1;Rara;Lilrb4b;Prmt5;Cxcr4;Fgl2;Isg15;Tmem64;Il2rg;Btg2;Hmgb2;Nfkbid;Socs1;Lgals9;H2-Q10;Il7r;Glul;Nptn;Zbtb7b;Map2k1"
"GOBP_REGULATION_OF_CELL_DIFFERENTIATION",0.00526173797080132,0.19130559250397,0.407017918923954,0.302123820848917,1.55891871995339,258,"Lgals3;Map6;Camk2b;Socs2;Rgs2;Tesc;Lgals1;Irf7;App;Ccr2;H4c4;Acvr2a;Tob1;Bmp7;Id2;Tmem176b;Hopx;Tnfsf4;Cdkn2a;Cd69;Gpr171;Tfe3;Axin2;Ctnna1;Pim1;Itgb3;Glipr2;Xdh;Rara;Eif2ak2;Lilrb4b;Prmt5;Syap1;Cxcr4;Fgl2;Isg15;Tmem64;Il2rg;Btg2;Hmgb2;Nfatc2;Nln;Nfkbid;Socs1;Lgals9;H2-Q10;Il7r;Glul;Prkx;Nptn;Zbtb7b;Map2k1;Smad3;G6pdx"
"GOBP_REGULATION_OF_CELL_POPULATION_PROLIFERATION",0.00206731424727589,0.132997980791398,0.431707695803346,0.304774173427223,1.57729092233355,264,"Cdkn1a;Sulf2;Lgals3;Fer;Nacc2;Plac8;Tesc;S100a6;App;Ccr2;Ifi30;Tob1;Jaml;Bmp7;Id2;Sgk1;Ifit3;Tnfsf4;Cxcr3;Txnip;Bst2;Cdkn2a;F2r;Axin2;Ctnna1;Pim1;Tnfsf8;Itgb3;Atg101;Rara;Eif2ak2;Hmgn5;Lilrb4b;Sertad1;Gpr183;Itga2;Crlf2;Casp3;Btg2;Hmgb2;Nfatc2;Bcl2l1;Lgals9;H2-Q10;Flt3l;Il7r;Zbtb7b;Slc25a5;Kif20b;Map2k1;Smad3;Ccdc117;Cd40lg;Setd4;Klf10;Adora2a;Il6ra"
"GOBP_REGULATION_OF_HEMOPOIESIS",0.0044930439966904,0.180325417988185,0.407017918923954,0.385834744621904,1.72762872286827,95,"Lgals3;Tesc;Lgals1;Irf7;Ccr2;H4c4;Acvr2a;Id2;Tmem176b;Tnfsf4;Cdkn2a;Cd69;Gpr171;Tfe3;Rara;Lilrb4b;Fgl2;Isg15;Tmem64;Il2rg;Hmgb2;Nfkbid;Socs1;Lgals9;H2-Q10;Il7r;Glul;Zbtb7b;Klf10;Dtx1;Tespa1;Xrcc6;Phf10;Ripk1;Il4ra"
"GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS",0.00351077233700335,0.163330703951042,0.431707695803346,0.284976799212794,1.51974358287354,344,"Cdkn1a;Lgals3;Fer;Mtus1;Kcnj8;Usp18;Ggt1;Oas3;Tesc;Lgals1;Irf7;App;Ccr2;Tasl;H4c4;Acvr2a;Cgas;N4bp1;Oasl1;Dapl1;Id2;Yes1;Tmem176b;Tnfsf4;Trafd1;Ulbp1;Rsad2;Cxcr3;Ifih1;Bst2;Tsc22d3;Cdkn2a;Oas1a;Cd69;Gpr171;Tfe3;Pim1;Tnip2;Tnfsf8;Itgb3;Lamp2;Il18r1;Rara;Lair1;Eif2ak2;Irgm1;Lilrb4b;Calhm6;Fgl2;Isg15;Tmem64;Gpr183;Il2rg;Itga2;Crlf2;Il18rap;Map3k8;Ptpre;Samhd1;Casp3;Zbp1;Hmgb2;Nfatc2;Nfkbid;Dhx58;Socs1;Was;Lgals9;St3gal4;H2-Q10;Flt3l;Il7r;Cst7;Glul;Tmbim6;Hspa8;Zbtb7b;Stoml2;Trim12c;Smad3;Cd40lg;Tnfaip8l2;Klf10;Adora2a;Il6ra;Dtx1;Ddx60"
"GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT",0.000755086766823752,0.0702573914403736,0.477270815362862,0.331970772581001,1.69479131870895,234,"Lgals3;Pard3;Map6;Oas2;Camk2b;Rgs2;Tesc;Lgals1;Irf7;Ccr2;H4c4;Acvr2a;Bmp7;Id2;Tmem176b;Hopx;Tnfsf4;Cxcr3;Poglut1;Cdkn2a;Cd69;Gpr171;Tfe3;Axin2;Ctnna1;Pim1;Itgb3;Xdh;Rara;Lilrb4b;Prmt5;Cxcr4;Fgl2;Isg15;Tmem64;Il2rg;Dusp6;Pgk1;Btg2;Hmgb2;Nfkbid;Socs1;Lgals9;H2-Q10;Il7r;Cst7;Suv39h1;Glul;Prkx;Nptn;Zbtb7b;Map2k1;Smad3;Sgf29;G6pdx"
"GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS",0.00758862109465236,0.231849363891841,0.407017918923954,0.296928029982193,1.51524524308604,232,"Mtus1;Ptger3;Kcnj8;Usp18;Ggt1;Oas3;Lgals1;Pros1;Irf7;App;Ccr2;Tasl;Cgas;N4bp1;Oasl1;Yes1;Hopx;Tnfsf4;Trafd1;Rsad2;Cxcr3;Ifih1;Oas1a;F2r;Pim1;Tnip2;Nt5e;Lamp2;Eif2ak2;Irgm1;Calhm6;Cxcr4;Fgl2;Isg15;Gpr183;Itga2;Rtca;Il18rap;Map3k8;Samhd1;Casp3;Zbp1;Hmgb2;Dhx58;Lgals9;St3gal4;H2-Q10"
"GOBP_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS",0.00727253441269507,0.229028891427489,0.407017918923954,0.639210356886698,1.85701934721193,14,"Lgals3;Bbc3;Tsc22d3;Bcl2l11;Lgals9;Il7r;Bcl3"
"GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION",1.25861247388161e-06,0.000644094933508913,0.643551836150722,0.706652240419865,2.50705073515887,30,"Slpi;Oas2;Top2a;Ifitm3;Oas3;N4bp1;Oasl1;Rsad2;Ifih1;Bst2;Oas1a;Eif2ak2;Isg15"
"GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE",5.78226389996938e-05,0.0107602674574885,0.557332238758646,0.575361800478889,2.22357407515292,44,"Slpi;Oas2;Top2a;Ifitm3;Oas3;Lgals1;N4bp1;Oasl1;Rsad2;Ifih1;Bst2;Oas1a;Eif2ak2;Isg15;Lgals9;Vps37b;Isg20;Trim12c;Ifit1bl1"
"GOBP_REGULATION_OF_VIRAL_PROCESS",0.000129973036899119,0.0215063859257037,0.518848077743792,0.553758938272288,2.17495644970914,47,"Slpi;Oas2;Top2a;Ifitm3;Oas3;Lgals1;N4bp1;Oasl1;Rsad2;Ifih1;Bst2;Oas1a;Eif2ak2;Isg15;Lgals9;Vps37b;Isg20;Trim12c;Ifit1bl1"
"GOBP_RENAL_SYSTEM_DEVELOPMENT",0.00877321898490851,0.249427489751496,0.380730400722792,0.468999326703824,1.7819703569119,42,"Sulf2;Kcnj8;Bmp7;Id2;Itgb3;Rara;Hells;Mpst;Hs3st3b1;Aph1a;Bcl2l11;Prkx;Smad3;Il6ra;Dtnbp1"
"GOBP_RESPONSE_TO_DSRNA",0.00434814445598864,0.178013034028175,0.407017918923954,0.661797870049816,1.92264007518889,14,"Kcnj8;Oas3;Cgas;Ifih1;Oas1a"
"GOBP_RESPONSE_TO_INTERFERON_BETA",0.00727253441269507,0.229028891427489,0.407017918923954,0.639024958571622,1.85648073225626,14,"Ifitm3;Bst2;Oas1a;Xaf1;Irgm1;Capn2;Ifnar1"
"GOBP_RESPONSE_TO_PEPTIDE",0.00332873699377089,0.162236300624977,0.431707695803346,0.325538418736952,1.63838459206034,201,"Fer;Oas2;Socs2;Kcnj8;Usp18;Ifitm3;Oas3;Irf7;App;Ccr2;Oasl1;Cxcr3;Plp2;Ifih1;Bst2;Oas1a;Xaf1;Gch1;Pim1;Tnip2;Il18r1;Rara;Eif2ak2;Irgm1;Vim;Lilrb4b;Cxcr4;Isg15;Capn2;Hells;Il2rg;Crlf2;Il18rap;Samhd1;Casp3;Ifngr1;Zbp1;Bcl2l1;Socs1;Piga;Was;Lgals9"
"GOBP_RESPONSE_TO_TYPE_I_INTERFERON",0.0045808117906134,0.180325417988185,0.407017918923954,0.538841741025375,1.92024823368751,31,"Oas2;Usp18;Ifitm3;Oas3;Irf7;Oasl1;Ifih1;Oas1a;Isg15;Samhd1;Zbp1"
"GOBP_RESPONSE_TO_VIRUS",8.42362289881784e-06,0.00239976468032791,0.593325476396405,0.454547758508126,2.10234569037909,121,"Oas2;Kcnj8;Usp18;Ifi44;Ifitm3;Oas3;Irf7;Stmn1;Cgas;Oasl1;Ifit3;Tnfsf4;Rtp4;Rsad2;Ifit1;Ifit2;Ifih1;Bst2;Oas1a;Eif2ak2;Irgm1;Cxcr4;Fgl2;Isg15;Ddit4;Samhd1;Slfn9;Ifngr1;Zbp1;Bcl2l1;Dhx58;Trim34a;Lgals9;Rrp1b;Isg20;Bcl3;Trim12c;Smad3;Ifnar1;Ifit1bl1;Ddx60"
"GOBP_SMOOTH_MUSCLE_CONTRACTION",0.00320096650759531,0.159814108318234,0.431707695803346,0.716926785762501,1.9678336974285,11,"Sulf2;Ptger3;Rgs2;F2r;Itga2"
"GOBP_TISSUE_REGENERATION",0.00681631971910188,0.221674467382336,0.407017918923954,0.662880380889874,1.85972353136969,12,"Cdkn1a;Large1;Hopx;Cpq"
