"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","sig"
0.00038871721921118,0.96169786323863,0.433,0.298,1,"Rsad2","Neutrophils","Not Significant"
0.00043210619620208,-0.413461368502656,0.78,0.865,1,"Prr13","Neutrophils","Not Significant"
0.000433309209543909,-0.744660472805654,0.47,0.598,1,"Il17ra","Neutrophils","Not Significant"
0.000442354419977764,-0.960191037458655,0.378,0.509,1,"Cux1","Neutrophils","Not Significant"
0.000490622479118486,-0.963250256593668,0.171,0.307,1,"Mirt2","Neutrophils","Not Significant"
0.000504826514108033,-0.795179841613545,0.317,0.469,1,"Rnf11","Neutrophils","Not Significant"
0.000545999681049527,0.82321900782499,0.335,0.209,1,"H2-T24","Neutrophils","Not Significant"
0.000556047053949139,0.483435438712882,0.555,0.417,1,"Gpr141","Neutrophils","Not Significant"
0.000556267542836532,-0.519934263920935,0.634,0.759,1,"Lnpep","Neutrophils","Not Significant"
0.0005649785695458,0.400319474486784,0.872,0.846,1,"Arhgdib","Neutrophils","Not Significant"
0.000584966337990932,2.02892428165605,0.183,0.091,1,"Manf","Neutrophils","Not Significant"
0.000624504196454607,-1.13681118927693,0.152,0.285,1,"Cd244a","Neutrophils","Not Significant"
0.000639098187176934,2.08898230978244,0.159,0.074,1,"Ifit2","Neutrophils","Not Significant"
0.000663747849885964,1.43436630763341,0.128,0.051,1,"Inpp4b","Neutrophils","Not Significant"
0.000720693017499388,-1.11838321105865,0.159,0.29,1,"Sycp2","Neutrophils","Not Significant"
0.000760013022440901,1.28159340522962,0.226,0.121,1,"Zup1","Neutrophils","Not Significant"
0.00084159552996815,0.841911680763747,0.402,0.277,1,"H2-T22","Neutrophils","Not Significant"
0.000858640510325078,-0.656414238740234,0.646,0.696,1,"Marcks","Neutrophils","Not Significant"
0.00091603690227163,-0.958811671171028,0.183,0.315,1,"Socs3","Neutrophils","Not Significant"
0.000970587160422951,-0.737685520823608,0.274,0.414,1,"Il1rap","Neutrophils","Not Significant"
0.000974697797850652,-1.81486920449424,0.067,0.169,1,"Ahsa1","Neutrophils","Not Significant"
0.00102279833840394,-0.337008699595252,0.909,0.966,1,"Sorl1","Neutrophils","Not Significant"
0.00103746664326071,-0.797592985663985,0.427,0.546,1,"Marchf7","Neutrophils","Not Significant"
0.00103971076063145,0.663871298142026,0.689,0.611,1,"Stat1","Neutrophils","Not Significant"
0.00105285116773463,0.468827864110093,0.671,0.583,1,"Mgst1","Neutrophils","Not Significant"
0.0011255016849844,-0.964418606136203,0.323,0.436,1,"Themis2","Neutrophils","Not Significant"
0.00115621595129952,-0.451317397503519,0.171,0.315,1,"Ttyh3","Neutrophils","Not Significant"
0.0011665995696523,1.12080682385996,0.366,0.254,1,"Slfn5","Neutrophils","Not Significant"
0.00117316941502943,-0.542720063380614,0.61,0.708,1,"Gcnt2","Neutrophils","Not Significant"
0.0012052699372437,-0.333894386564659,0.787,0.871,1,"Ostf1","Neutrophils","Not Significant"
0.00125324015129555,0.520802746564909,0.561,0.436,1,"Mycbp2","Neutrophils","Not Significant"
0.00128917528346948,0.266545660362719,1,0.996,1,"Malat1","Neutrophils","Not Significant"
0.00129537990296323,0.486652600899696,0.646,0.529,1,"Pabpc1","Neutrophils","Not Significant"
0.00131065505702186,-0.755587443622548,0.268,0.412,1,"Nrros","Neutrophils","Not Significant"
0.00131677272205168,0.259337755865754,0.97,0.945,1,"Itm2b","Neutrophils","Not Significant"
0.00136992050709399,-0.559779017819762,0.354,0.493,1,"Arg2","Neutrophils","Not Significant"
0.00143788952972359,-0.638765863906807,0.341,0.49,1,"Pum2","Neutrophils","Not Significant"
0.00144688799655483,-0.907900257579574,0.232,0.359,1,"Furin","Neutrophils","Not Significant"
0.00147663555839401,-0.521685706187147,0.238,0.374,1,"Tagln2","Neutrophils","Not Significant"
0.00155127478215589,-0.349288032056339,0.652,0.77,1,"Litaf","Neutrophils","Not Significant"
0.00161961732401614,0.748910699140262,0.323,0.207,1,"Man2a1","Neutrophils","Not Significant"
0.00167553052567926,0.410242082367097,0.86,0.795,1,"F630028O10Rik","Neutrophils","Not Significant"
0.00170256291632999,-0.547634169144089,0.299,0.444,1,"Il13ra1","Neutrophils","Not Significant"
0.0017167749197034,-0.55553293864139,0.591,0.706,1,"Snap23","Neutrophils","Not Significant"
0.00174209059484605,0.939536135383234,0.36,0.254,1,"Tmem131","Neutrophils","Not Significant"
0.00174900810742938,-1.480607891889,0.055,0.148,1,"Gpr146","Neutrophils","Not Significant"
0.00177049303878872,0.70439919496201,0.366,0.247,1,"Smndc1","Neutrophils","Not Significant"
0.00184397289414969,-2.04324861171875,0.024,0.102,1,"Soat2","Neutrophils","Not Significant"
0.00186600057894804,-0.327675347801742,0.86,0.903,1,"Cxcr2","Neutrophils","Not Significant"
0.00187077335265862,-0.764706399104203,0.305,0.436,1,"Ash1l","Neutrophils","Not Significant"
0.00189448444182053,0.902555536955656,0.323,0.209,1,"Dgkg","Neutrophils","Not Significant"
0.00190875229118315,-0.903057518565419,0.22,0.34,1,"Dennd3","Neutrophils","Not Significant"
0.00193869855412087,-0.589536910902978,0.311,0.452,1,"Prex1","Neutrophils","Not Significant"
0.00199088366193732,0.901423021893948,0.244,0.15,1,"Stk39","Neutrophils","Not Significant"
