"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","sig"
0.124282372018838,-0.282008914941517,0.114,0.095,1,"Prdx2","Neutrophils","Not Significant"
0.124483870830921,-0.391452913704051,0.481,0.47,1,"Itpr2","Neutrophils","Not Significant"
0.12508560743389,-0.329959587787006,0.101,0.084,1,"Btrc","Neutrophils","Not Significant"
0.12589831880279,-0.626842625448074,0.252,0.26,1,"Inpp5a","Neutrophils","Not Significant"
0.126055093715573,-0.297004128869079,0.683,0.65,1,"Ankrd11","Neutrophils","Not Significant"
0.126139232715416,-0.476093197020243,0.363,0.365,1,"Exoc2","Neutrophils","Not Significant"
0.126961738534256,-0.416307316004414,0.297,0.308,1,"Dgkz","Neutrophils","Not Significant"
0.127010392948256,-0.602560004538338,0.341,0.342,1,"Trps1","Neutrophils","Not Significant"
0.127153679844666,-0.473078238796083,0.182,0.198,1,"Rhbdd1","Neutrophils","Not Significant"
0.127625565665301,-0.566806223855835,0.228,0.238,1,"Depdc1b","Neutrophils","Not Significant"
0.127693126126603,-0.25910590508402,0.27,0.232,1,"Xpo1","Neutrophils","Not Significant"
0.128641822929588,-0.523550829823517,0.172,0.187,1,"Zfp831","Neutrophils","Not Significant"
0.128842385001587,-0.53745988893353,0.085,0.1,1,"Zbtb18","Neutrophils","Not Significant"
0.12891070632501,-0.489204741387688,0.127,0.107,1,"Galnt2","Neutrophils","Not Significant"
0.12912381028954,-0.507053891678759,0.134,0.149,1,"Ints8","Neutrophils","Not Significant"
0.130280955991626,-0.366024128225413,0.398,0.408,1,"Zswim6","Neutrophils","Not Significant"
0.130744306092516,-0.517164086929936,0.205,0.22,1,"Uggt1","Neutrophils","Not Significant"
0.131048987924824,-0.45161478214225,0.382,0.381,1,"Pds5a","Neutrophils","Not Significant"
0.131178135093629,-0.463531191395993,0.11,0.091,1,"Dock1","Neutrophils","Not Significant"
0.131382829528884,-0.512799478491209,0.214,0.228,1,"Hip1","Neutrophils","Not Significant"
0.131582549623855,-0.786366863160942,0.151,0.166,1,"Smad3","Neutrophils","Not Significant"
0.132320734943948,-0.28918208414797,0.102,0.085,1,"Klhl36","Neutrophils","Not Significant"
0.132383470750153,-0.278500507914335,0.367,0.322,1,"Zfr","Neutrophils","Not Significant"
0.132669312445593,-0.698484666580828,0.157,0.172,1,"St3gal2","Neutrophils","Not Significant"
0.132856322137064,-0.598195460028883,0.14,0.156,1,"Ston2","Neutrophils","Not Significant"
0.133321035852115,-0.348723468623255,0.115,0.097,1,"Galnt3","Neutrophils","Not Significant"
0.134124697962667,-0.397202338828086,0.298,0.305,1,"Klhl5","Neutrophils","Not Significant"
0.134487017562034,-0.44334888128992,0.142,0.12,1,"Cntln","Neutrophils","Not Significant"
0.134746332342057,-0.474070713771966,0.169,0.185,1,"Map3k11","Neutrophils","Not Significant"
0.136496016659991,-0.407097101354583,0.409,0.409,1,"Vav1","Neutrophils","Not Significant"
0.136656002806327,-0.535392594817719,0.366,0.362,1,"mt-Nd2","Neutrophils","Not Significant"
0.137369154656022,-0.257347066429683,0.211,0.228,1,"Mbd6","Neutrophils","Not Significant"
0.137777919389884,-0.432850042467873,0.088,0.103,1,"Otud4","Neutrophils","Not Significant"
0.137894490497542,-0.31237763708843,0.101,0.084,1,"Kif14","Neutrophils","Not Significant"
0.138388942082225,-0.255573440301277,0.499,0.497,1,"Ddx17","Neutrophils","Not Significant"
0.139791863980231,-0.86257189329029,0.134,0.147,1,"Krtcap2","Neutrophils","Not Significant"
0.140377802267628,-0.263957541561309,0.235,0.206,1,"Pcgf5","Neutrophils","Not Significant"
0.1408429710223,-0.402449580061152,0.359,0.361,1,"Rab28","Neutrophils","Not Significant"
0.140862503639108,-0.460880344290688,0.119,0.134,1,"Fam120b","Neutrophils","Not Significant"
0.141225949668195,-0.300195084483206,0.235,0.204,1,"Tpp2","Neutrophils","Not Significant"
0.142698105130682,-0.329298627487805,0.117,0.099,1,"Prkag2","Neutrophils","Not Significant"
0.143206980554865,-0.358527650665457,0.272,0.236,1,"Yipf1","Neutrophils","Not Significant"
0.14388906669339,-0.748045212338295,0.107,0.121,1,"Hspbap1","Neutrophils","Not Significant"
0.143975543024762,-0.639624374873804,0.178,0.154,1,"Chd9","Neutrophils","Not Significant"
0.144314438810098,-0.498395771075895,0.258,0.27,1,"Fbxw11","Neutrophils","Not Significant"
0.144533847898106,-0.584827745878163,0.25,0.258,1,"Trak2","Neutrophils","Not Significant"
0.145028822138101,-0.747743626119265,0.11,0.124,1,"Clpx","Neutrophils","Not Significant"
0.145253005803892,-0.438868751507226,0.13,0.147,1,"Ube3b","Neutrophils","Not Significant"
0.145836814299697,-0.724148441732474,0.132,0.147,1,"Mlxip","Neutrophils","Not Significant"
0.146037223197744,-0.379727108558318,0.245,0.258,1,"Dync1h1","Neutrophils","Not Significant"
0.146339514543251,-0.579558697779411,0.272,0.28,1,"Phkb","Neutrophils","Not Significant"
0.146405329285314,-0.36187965298333,0.211,0.183,1,"Usf3","Neutrophils","Not Significant"
0.147151987927067,-0.465121130375948,0.229,0.242,1,"Fbxo38","Neutrophils","Not Significant"
0.147485784588107,-0.495585162110794,0.182,0.197,1,"Adam17","Neutrophils","Not Significant"
0.148129540783281,-0.610345006067026,0.378,0.373,1,"Rab10","Neutrophils","Not Significant"
0.148143415882477,-0.956851599791374,0.154,0.168,1,"Lpin2","Neutrophils","Not Significant"
0.148167639318114,-0.421063893596333,0.202,0.217,1,"Arfgef2","Neutrophils","Not Significant"
0.148364512734529,-0.452965651806376,0.135,0.15,1,"Atosb","Neutrophils","Not Significant"
0.148417455032654,-0.539835887300233,0.087,0.1,1,"Acvr1b","Neutrophils","Not Significant"
0.148725859073797,-0.327098738690268,0.399,0.406,1,"Cds2","Neutrophils","Not Significant"
0.148965443319603,-0.36484331646247,0.102,0.085,1,"Snrnp48","Neutrophils","Not Significant"
0.149208285050448,-0.411804455403449,0.178,0.154,1,"Kif15","Neutrophils","Not Significant"
0.149766027789871,-0.299181517995674,0.241,0.209,1,"Cep83","Neutrophils","Not Significant"
0.150056747654852,-0.37239089497491,0.456,0.448,1,"Setd2","Neutrophils","Not Significant"
0.151653998071006,-0.288832698578763,0.176,0.152,1,"Pspc1","Neutrophils","Not Significant"
0.152269723379275,-0.676188962854087,0.155,0.168,1,"Srcap","Neutrophils","Not Significant"
0.152509857178153,-0.48049207428217,0.371,0.373,1,"Csnk1g1","Neutrophils","Not Significant"
0.153775385491879,-0.309294738740492,0.129,0.11,1,"Tgs1","Neutrophils","Not Significant"
0.15386100025861,-0.309993171781876,0.113,0.095,1,"Asb8","Neutrophils","Not Significant"
0.154024606589213,-0.358466653108971,0.439,0.444,1,"Arid1a","Neutrophils","Not Significant"
0.154392633559801,-0.466637516804678,0.515,0.457,1,"Alcam","Neutrophils","Not Significant"
0.154452931833697,-0.565830294398697,0.202,0.175,1,"Dennd1a","Neutrophils","Not Significant"
0.155174919708709,-0.332819967434178,0.203,0.216,1,"Relt","Neutrophils","Not Significant"
0.155461049040781,-0.735514113959803,0.13,0.142,1,"Opa1","Neutrophils","Not Significant"
0.155684996919164,0.267334869844748,0.122,0.107,1,"Rab20","Neutrophils","Not Significant"
0.156034662876515,-0.41102804445309,0.401,0.403,1,"Ifngr1","Neutrophils","Not Significant"
0.157217519151677,-0.488437153720042,0.16,0.175,1,"Uhmk1","Neutrophils","Not Significant"
0.15773658853081,-0.418251132335696,0.107,0.121,1,"Wasl","Neutrophils","Not Significant"
0.158885965165255,-0.343406373432822,0.494,0.501,1,"Mirt1","Neutrophils","Not Significant"
0.1590623892949,-0.292486865351309,0.487,0.477,1,"Flot2","Neutrophils","Not Significant"
0.159982148981661,-0.485222699637379,0.23,0.243,1,"Zfp654","Neutrophils","Not Significant"
0.160400935300262,-0.845153786274222,0.087,0.1,1,"Gm20342","Neutrophils","Not Significant"
0.161524644619901,-0.385830219394072,0.384,0.384,1,"Rnf111","Neutrophils","Not Significant"
0.161560554458727,-0.484380125370066,0.375,0.377,1,"Rapgef2","Neutrophils","Not Significant"
0.162077308172222,-0.879990256508075,0.104,0.087,1,"Arhgap10","Neutrophils","Not Significant"
0.162202387377341,-0.81732155297603,0.259,0.265,1,"Fbxl17","Neutrophils","Not Significant"
0.162317912342144,-0.544259737224217,0.22,0.232,1,"Ccnt2","Neutrophils","Not Significant"
0.16322940850271,-0.315917594215255,0.316,0.323,1,"Strn","Neutrophils","Not Significant"
0.165867698185558,-0.568681373382959,0.156,0.169,1,"Helz","Neutrophils","Not Significant"
0.167115740224717,-0.611565865290108,0.099,0.112,1,"Golga1","Neutrophils","Not Significant"
0.167290422035238,-0.740830864832662,0.2,0.208,1,"R3hcc1l","Neutrophils","Not Significant"
0.167341651489288,-0.721074132282463,0.186,0.197,1,"Kat7","Neutrophils","Not Significant"
0.167508100106748,-0.638509087366521,0.198,0.208,1,"Dcaf7","Neutrophils","Not Significant"
0.167526885870973,-0.342393814128608,0.42,0.422,1,"Tab2","Neutrophils","Not Significant"
0.168132219857497,-0.495504822617953,0.121,0.103,1,"Uba5","Neutrophils","Not Significant"
0.168296025771542,-0.821078585138182,0.119,0.132,1,"Usp24","Neutrophils","Not Significant"
0.169042444198582,-0.408999404769377,0.11,0.093,1,"Cep135","Neutrophils","Not Significant"
0.169383706976905,-0.413701712847292,0.105,0.12,1,"Tmem161b","Neutrophils","Not Significant"
0.170800750584378,-0.378072961864756,0.16,0.173,1,"Mcm3ap","Neutrophils","Not Significant"
0.170835638460331,-0.396551865249588,0.276,0.282,1,"Mindy3","Neutrophils","Not Significant"
0.172570302845905,-0.316993110660397,0.699,0.68,1,"Vav3","Neutrophils","Not Significant"
0.172835681538084,-0.254298613489397,0.28,0.248,1,"Ankrd33b","Neutrophils","Not Significant"
0.17351171863505,-0.537569634312086,0.204,0.213,1,"Rngtt","Neutrophils","Not Significant"
0.174028893335219,-0.401512779539325,0.406,0.396,1,"Edem1","Neutrophils","Not Significant"
0.174357305142291,-0.387378281225212,0.233,0.246,1,"Peli2","Neutrophils","Not Significant"
0.176899914778234,-0.448557969843539,0.235,0.246,1,"Trappc9","Neutrophils","Not Significant"
0.177699475613422,0.25731455433065,0.127,0.112,1,"Cstdc4","Neutrophils","Not Significant"
0.177756755793387,-0.423225590007138,0.158,0.137,1,"Gatm","Neutrophils","Not Significant"
0.178549220769751,-0.3233838807131,0.173,0.152,1,"Arhgap18","Neutrophils","Not Significant"
0.181214158430828,-0.252938809764453,0.25,0.221,1,"Srsf6","Neutrophils","Not Significant"
0.181259596911364,-0.250817487824459,0.123,0.106,1,"2610035D17Rik","Neutrophils","Not Significant"
0.181779432354785,-0.513128503014303,0.182,0.193,1,"Huwe1","Neutrophils","Not Significant"
0.182078324357486,-0.706591250755908,0.247,0.254,1,"Asxl2","Neutrophils","Not Significant"
0.182552865962339,-0.321403792184379,0.515,0.504,1,"Sort1","Neutrophils","Not Significant"
0.182566836257214,-0.44113733032924,0.356,0.351,1,"Man2a1","Neutrophils","Not Significant"
0.183255928981998,-0.522938906187663,0.292,0.297,1,"Arid1b","Neutrophils","Not Significant"
0.183356799390117,-0.315047714213735,0.438,0.444,1,"Rpl14","Neutrophils","Not Significant"
0.183432045004274,-0.471188452573302,0.282,0.287,1,"N4bp2l2","Neutrophils","Not Significant"
0.184308070080158,-0.746063647382848,0.092,0.104,1,"Slc25a36","Neutrophils","Not Significant"
0.185500567625244,-0.431657666605188,0.332,0.338,1,"Rbm6","Neutrophils","Not Significant"
0.185611460527514,-0.364232255249938,0.213,0.186,1,"Ldlrap1","Neutrophils","Not Significant"
0.186090607210963,-0.640960106125919,0.195,0.204,1,"Ppm1h","Neutrophils","Not Significant"
0.186252059175196,-0.406529914081544,0.172,0.187,1,"Rgs3","Neutrophils","Not Significant"
0.187407282484493,-0.437741415650434,0.331,0.337,1,"Plec","Neutrophils","Not Significant"
0.187613661723432,-0.397551845146988,0.261,0.269,1,"Abcc5","Neutrophils","Not Significant"
0.187653327025988,-0.495176364092057,0.149,0.162,1,"Tpcn2","Neutrophils","Not Significant"
0.187963500531285,-0.323008570086053,0.11,0.094,1,"Mrpl22","Neutrophils","Not Significant"
0.188355524522196,0.275316385983985,0.101,0.087,1,"Actr1b","Neutrophils","Not Significant"
0.188405754041572,-0.469290080556968,0.164,0.175,1,"Cdk6","Neutrophils","Not Significant"
0.188657300478689,-0.591927788338493,0.135,0.149,1,"Gm31619","Neutrophils","Not Significant"
0.189248212459127,-0.992488023001624,0.101,0.112,1,"Tex2","Neutrophils","Not Significant"
0.190285276711286,-0.309125849157015,0.339,0.346,1,"Abca7","Neutrophils","Not Significant"
0.19088069968216,-0.608842500894994,0.11,0.121,1,"Gm13431","Neutrophils","Not Significant"
0.192064343048424,-0.426498440203601,0.382,0.38,1,"E2f2","Neutrophils","Not Significant"
0.192422364103341,-0.751045282111975,0.132,0.113,1,"Cenpp","Neutrophils","Not Significant"
0.193612970654377,-0.556386127129832,0.208,0.217,1,"Ccz1","Neutrophils","Not Significant"
0.193616735932708,-0.365722878796494,0.105,0.09,1,"Ntpcr","Neutrophils","Not Significant"
0.195237975959824,-0.25912903371499,0.381,0.389,1,"Rpl10a","Neutrophils","Not Significant"
0.195735110064018,-0.403829631798666,0.327,0.332,1,"Kcmf1","Neutrophils","Not Significant"
0.196023505290296,-0.29346546699165,0.2,0.218,1,"Pja2","Neutrophils","Not Significant"
0.196096768081072,-0.441259553508908,0.515,0.491,1,"Iqgap2","Neutrophils","Not Significant"
0.196883173429067,-0.31322216000534,0.412,0.408,1,"Tmem167","Neutrophils","Not Significant"
0.197875325484239,-0.488029520357879,0.152,0.164,1,"Il18r1","Neutrophils","Not Significant"
0.197952010465483,-0.269469045203997,0.544,0.53,1,"Cul3","Neutrophils","Not Significant"
0.19885579681925,-0.33639286317812,0.271,0.281,1,"Pik3c2a","Neutrophils","Not Significant"
0.199140268325367,-0.448361362497748,0.222,0.231,1,"Osbpl11","Neutrophils","Not Significant"
0.199391082358105,-0.321602671527206,0.27,0.239,1,"Cdc27","Neutrophils","Not Significant"
0.200672914486713,-0.482903215494333,0.152,0.167,1,"Nabp1","Neutrophils","Not Significant"
0.20112651916103,-0.375038095431062,0.413,0.415,1,"Plscr1","Neutrophils","Not Significant"
0.202572829188721,-0.451502167181364,0.279,0.285,1,"Dpp8","Neutrophils","Not Significant"
0.203469686383475,-0.517176224369092,0.241,0.246,1,"Gbf1","Neutrophils","Not Significant"
0.205371196740832,-0.289527866505332,0.186,0.2,1,"Ccnt1","Neutrophils","Not Significant"
0.205641338625041,-0.309075270240912,0.119,0.102,1,"Taf1b","Neutrophils","Not Significant"
0.206630923830989,-0.531449195681868,0.279,0.285,1,"Pdpk1","Neutrophils","Not Significant"
0.207533564583368,-0.605270995512772,0.151,0.163,1,"Ankrd13c","Neutrophils","Not Significant"
0.208506846997752,-0.382503884781823,0.282,0.292,1,"Mapkap1","Neutrophils","Not Significant"
0.208969502275267,-0.266895892788185,0.114,0.099,1,"Ino80","Neutrophils","Not Significant"
0.209191338264167,-0.438742339244543,0.347,0.347,1,"Suco","Neutrophils","Not Significant"
0.20929259010333,-0.334985723038279,0.313,0.322,1,"Sirpb1b","Neutrophils","Not Significant"
0.209307399427497,-0.28380057701397,0.123,0.106,1,"Depdc1a","Neutrophils","Not Significant"
0.209772592273767,-0.389643089702845,0.122,0.135,1,"Rgp1","Neutrophils","Not Significant"
0.210113346093771,-0.409086774062458,0.228,0.201,1,"Slc35c2","Neutrophils","Not Significant"
0.210259190442168,-0.353932275525578,0.089,0.101,1,"Acox1","Neutrophils","Not Significant"
0.210469894496888,-0.272469651808025,0.241,0.213,1,"Txnrd1","Neutrophils","Not Significant"
0.210750275839347,-0.314038674292233,0.509,0.506,1,"Mllt10","Neutrophils","Not Significant"
0.211330751409724,-0.373079829326546,0.242,0.212,1,"Tet3","Neutrophils","Not Significant"
0.211893604327862,-0.500999146662329,0.178,0.189,1,"Abcc4","Neutrophils","Not Significant"
0.21206451749727,-0.527130126452242,0.151,0.162,1,"Ctr9","Neutrophils","Not Significant"
0.212994622658293,-0.738016374190333,0.133,0.144,1,"Tbc1d22a","Neutrophils","Not Significant"
